Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Crop_Yield,Soil_Quality,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Soybean,Crop_Type_Sugarcane,Crop_Type_Sunflower,Crop_Type_Tomato,Crop_Type_Wheat,Soil_Type_Loamy,Soil_Type_Peaty,Soil_Type_Saline,Soil_Type_Sandy
6.5,27.247623113856,72.752376886144,9.553454501428655,70.0,60.0,50.0,25.93194266889593,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,26.099378853818877,73.90062114618112,7.414518601029558,63.0,60.0,55.00000000000001,32.354187260841385,59.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,23.162041199675865,76.83795880032415,11.81175291486776,66.0,55.00000000000001,48.0,58.3187483492531,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,29.343688870737484,70.65631112926252,10.700104695525155,71.5,54.0,42.0,38.528831724060495,27.916666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,34.69665866101263,65.30334133898737,5.844578900720659,70.0,54.0,50.0,2.4650543658488737,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
8.0,29.1406007419782,70.8593992580218,11.358148867924855,71.5,55.0,40.5,5.832524977676373,13.916666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,18.32047549090677,80.0,10.289659571693626,60.0,55.00000000000001,44.0,68.71139826130671,46.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,29.947863191734843,70.05213680826516,7.232525100213122,66.0,50.0,36.0,0.3365049106353675,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.25,18.28267582380215,80.0,12.300578202369271,72.0,55.00000000000001,40.0,59.93083255428712,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,22.43349554123544,77.56650445876456,7.139069224844824,91.0,72.0,55.00000000000001,86.50123347529953,72.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,26.70350188314586,73.29649811685414,13.211466646232068,45.0,40.0,33.0,16.0504014335026,34.41666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,19.9287339874044,80.0,9.723363501810145,84.5,66.0,54.0,34.78381299295638,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,25.9110290207211,74.0889709792789,6.9028385953936615,70.0,54.0,50.0,81.04625189945581,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5.5,23.462774666028423,76.53722533397158,9.2747086641629,60.50000000000001,45.0,31.5,31.9792542609073,22.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8.0,19.11015928791532,80.0,8.575248497600231,78.0,60.50000000000001,45.0,53.64131665325627,15.291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,21.266727637488238,78.73327236251177,5.342287844403746,78.0,60.0,44.0,53.326687986915935,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,25.43579728797914,74.56420271202086,7.080327658017072,50.0,40.0,30.0,26.79522297333729,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,24.75780841524082,75.24219158475918,10.438633368125908,63.0,60.0,55.00000000000001,39.922159103755945,59.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,19.441562605553603,80.0,10.566946320159548,66.0,55.00000000000001,48.0,77.25988223100138,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,24.257638654445675,75.74236134555433,8.599373119107376,91.0,72.0,60.0,104.8280961939832,74.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,18.92708469889736,80.0,11.453662372979204,70.0,54.0,50.0,36.53021202495452,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5.5,22.992455262817007,77.007544737183,5.031586840319296,55.0,49.50000000000001,38.5,42.685637617875166,23.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,26.73250913676996,73.26749086323005,11.139239131629914,77.0,60.0,45.0,30.77200437093954,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.25,18.903839947955955,80.0,9.557208725138317,72.0,55.00000000000001,40.0,65.94080761739701,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,28.485438268115598,71.51456173188441,11.443880261546708,65.0,48.0,33.0,39.553981753318354,42.58333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,24.06963911743533,75.93036088256467,15.994165332619437,50.0,40.0,30.0,32.74030473281118,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,21.91099773751545,78.08900226248454,10.480155986998422,54.0,50.0,44.0,62.661234704705926,43.16666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,24.769253185679013,75.23074681432098,6.313128657266926,66.0,55.00000000000001,48.0,39.36265994471879,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,23.33919044602855,76.66080955397145,11.988024152250803,65.0,48.0,36.0,66.1373086204218,43.45833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,22.235984071441376,77.76401592855862,8.53372552986536,55.0,40.5,35.0,43.43369572790087,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6.25,26.44920381299128,73.55079618700871,7.614706910224047,66.0,50.0,36.0,26.69915982653299,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,28.2079845488967,71.7920154511033,12.253887226089764,50.0,44.0,33.0,10.750552941763855,37.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,25.34241726043064,74.65758273956936,10.388679953630586,77.0,60.0,45.0,44.5823503637271,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.25,20.99746496855393,79.00253503144606,4.220432996149016,72.0,55.00000000000001,40.0,69.07457909649976,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,22.05222465507396,77.94777534492604,7.855532040714287,60.0,50.0,40.0,56.22668362213976,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,19.47874138358898,80.0,8.943780095010622,63.0,60.0,55.00000000000001,80.75500015538562,59.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,27.43333194465522,72.56666805534478,8.030742832188922,55.00000000000001,44.0,36.0,14.13957813471089,39.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,19.275054429466323,80.0,14.224213948931109,84.5,66.0,54.0,26.620676323075607,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,31.900214836155268,68.09978516384473,12.09761287787412,55.0,40.5,35.0,15.02978534426061,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6.25,18.496536233088197,80.0,8.012003696426314,60.0,55.00000000000001,44.0,71.86620077012257,46.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,26.394410374302502,73.60558962569749,12.89897645852075,71.5,55.0,40.5,19.669238002823143,13.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5.5,23.144688808658422,76.85531119134157,5.102260765698208,66.0,49.50000000000001,35.0,40.7628530078682,25.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,25.333712884427037,74.66628711557297,9.118010577337364,78.0,60.0,44.0,92.39469796709096,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,29.936463225701264,70.06353677429874,17.087781966307364,60.0,50.0,40.0,0.4552795684049209,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,28.555436856606317,71.44456314339368,8.680083967256833,58.5,55.0,49.50000000000001,7.343987587330618,13.583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,33.15193786040909,66.84806213959091,10.288288389042492,91.0,72.0,60.0,15.71108443447092,74.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,27.12779116793711,72.87220883206288,12.123775929128342,55.00000000000001,40.0,27.0,16.813340853066,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,21.717192471190085,78.28280752880991,13.568684583627489,70.0,66.0,55.00000000000001,77.68388362552186,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,26.85924792797333,73.14075207202667,4.710986817496316,60.50000000000001,45.0,31.5,15.23717814177082,22.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8.0,23.34906609561753,76.65093390438247,6.366138910420863,78.0,60.50000000000001,45.0,44.49240960542076,15.291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,24.249599962971125,75.75040003702887,7.811211805570635,71.5,54.0,38.5,56.78888856879567,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,19.84013362512342,80.0,6.559934072308815,63.0,60.0,55.00000000000001,78.40306624187377,59.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,15.760431590431708,80.0,6.4115114488346645,84.5,66.0,54.0,4.046731137474414,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,23.34588498249057,76.65411501750943,7.379378793119012,66.0,50.0,36.0,53.78606305623728,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,22.192679396458622,77.80732060354137,8.633783426020523,60.0,55.00000000000001,44.0,65.90407883364185,46.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,25.200260396861776,74.79973960313822,10.641680263039396,77.0,60.0,45.0,45.48986775762924,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.25,26.83557301525441,73.16442698474559,14.93673462923217,78.0,60.0,44.0,62.642114694119584,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,28.7084737569941,71.2915262430059,12.710718943278868,50.0,40.0,30.0,7.430350430093907,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,22.53028381147745,77.46971618852255,13.42526912354069,54.0,50.0,44.0,54.30088930084644,43.16666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,26.858362081407662,73.14163791859234,13.378030935510155,71.5,60.50000000000001,54.0,16.01496648914994,15.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,22.302455596887093,77.69754440311291,13.123900403639151,71.5,54.0,42.0,52.82609495197745,27.916666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,21.157078722440744,78.84292127755926,6.44310004868697,60.0,45.0,40.0,39.57723175877195,42.29166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.75,22.17353554358034,77.82646445641966,9.437485508911532,55.00000000000001,40.0,27.0,40.75012187598489,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,23.4179551412516,76.5820448587484,15.846765771614034,65.0,60.50000000000001,49.50000000000001,43.49176609902658,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6.75,27.39433963964609,72.60566036035391,7.591519085874164,55.00000000000001,40.0,27.0,14.61758730894668,35.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.5,18.865563796081183,80.0,5.476105327032219,84.0,66.0,50.0,84.43918227176324,66.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,23.805365082791905,76.19463491720809,10.93053753955244,65.0,48.0,33.0,58.7586985881461,42.58333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,26.15628152854132,73.84371847145869,8.259491347055736,50.0,40.0,30.0,22.72438885287297,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,24.256457981379512,75.74354201862049,13.837287002788337,49.5,45.0,38.5,31.55043644529014,22.166666666666668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,25.07700839584293,74.92299160415706,12.914996966533948,77.0,66.0,60.0,51.78612275724186,67.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,27.992032592918648,72.00796740708135,6.679066048269278,84.5,66.0,54.0,49.3992856463897,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,22.86393767270276,77.13606232729724,17.130765717657233,60.0,45.0,40.0,48.93624010972562,42.29166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.75,24.188865391831165,75.81113460816883,13.550520215945962,55.00000000000001,40.0,27.0,32.04619427839627,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,27.2556230485144,72.7443769514856,9.21217092026006,65.0,60.50000000000001,49.50000000000001,15.409812886676876,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,20.597020530076318,79.40297946992368,16.009549577636015,77.0,60.0,45.0,86.06264408414114,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5.5,27.273770084279107,72.7262299157209,7.716639841586254,66.0,49.50000000000001,35.0,15.604047825488712,25.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,17.039265645177128,80.0,11.922066778563217,78.0,60.0,44.0,20.22737727348302,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,21.784741645333312,78.21525835466669,9.387738513140198,70.0,60.0,50.0,80.13690267831144,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,17.131450655253495,80.0,9.899787852802204,49.5,45.0,38.5,40.19143795304931,22.166666666666668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,21.761305123895003,78.238694876105,11.490645970031755,55.00000000000001,44.0,36.0,49.63515846790237,39.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,21.62183705952432,78.37816294047568,15.316964476747362,65.0,48.0,36.0,51.586843454981576,43.45833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,30.126501049683423,69.87349895031657,8.544479998735635,55.0,40.5,35.0,25.19285621856743,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6.75,27.09261535298953,72.90738464701047,12.01873495247462,55.00000000000001,40.0,27.0,15.03857187450572,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,20.08693410800165,79.91306589199836,9.567104963743557,60.0,55.00000000000001,44.0,74.56622055540248,46.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,20.26101399291133,79.73898600708867,13.587506113199282,84.0,66.0,50.0,94.20231323668172,66.66666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,25.677719860911324,74.32228013908868,7.247677932356781,84.5,66.0,49.50000000000001,62.47453598668856,16.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,24.475548302871037,75.52445169712897,11.826208602162904,60.0,50.0,40.0,34.18673581293085,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,26.47539470364517,73.52460529635482,9.278254922318256,54.0,50.0,44.0,25.975911193674587,43.16666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,29.15617230261146,70.84382769738855,13.833879552912707,84.5,66.0,54.0,40.32847848871517,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,26.644276167109005,73.35572383289099,5.540436382494264,70.0,54.0,50.0,69.00728595313622,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5.5,27.81898692453618,72.18101307546382,8.583742605475457,60.50000000000001,45.0,31.5,10.900086657093055,22.83333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,20.957380420742886,79.04261957925712,4.363290530527699,70.0,66.0,55.00000000000001,83.55696370066752,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,21.89669279896996,78.10330720103003,6.706250162257639,60.50000000000001,45.0,31.5,38.69512659739709,22.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6.75,25.03141544168565,74.96858455831435,12.005928737062362,60.0,44.0,30.0,32.307951921217104,39.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,28.54620962437809,71.4537903756219,14.282083676145836,71.5,54.0,38.5,45.85430761073011,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,29.184523225306176,70.81547677469382,8.469996590727204,60.0,50.0,40.0,5.451198980186471,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,31.40293088273318,68.59706911726681,13.204632131933462,84.5,66.0,54.0,21.216619727959618,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,27.051890379763183,72.9481096202368,10.563266968053629,60.0,45.0,40.0,53.14429289383324,42.29166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6.25,29.38011516395952,70.61988483604048,6.308036464563158,66.0,50.0,36.0,3.398474851531677,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,23.883068939218525,76.11693106078147,3.504405459964058,55.0,49.50000000000001,38.5,33.24019880725226,23.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,27.54750013076347,72.45249986923653,3.0032727501364285,72.0,55.00000000000001,40.0,18.070031344800118,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,23.74025895779958,76.25974104220042,12.441535305669174,84.5,66.0,49.50000000000001,59.39229552572963,16.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,26.526878669607036,73.47312133039297,12.600133125792537,60.0,50.0,40.0,25.397704156024105,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,20.86570732685248,79.13429267314751,7.093958316126312,54.0,50.0,44.0,74.654857373912,43.16666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,31.290877627829957,68.70912237217004,12.148044665513265,84.5,66.0,54.0,26.59304949381597,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,22.30935015127544,77.69064984872456,8.730095043824148,65.0,49.5,45.0,39.18565566991348,13.291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.75,24.41843368529701,75.581566314703,9.786170865812938,55.00000000000001,40.0,27.0,31.03355157296943,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,23.887317827494822,76.11268217250517,10.573771459344965,55.0,49.50000000000001,38.5,33.32087525891676,23.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,29.683952557420877,70.31604744257913,8.045119559212079,66.0,50.0,36.0,2.4164453386722133,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,28.01223864925776,71.98776135074223,8.623840668676731,78.0,60.50000000000001,45.0,13.24859516442566,15.291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,20.34530915964828,79.65469084035172,13.35022297640788,71.5,54.0,38.5,36.954156971441,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,20.91528158091614,79.08471841908386,13.822216994249866,60.0,50.0,40.0,56.3324166606409,43.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,23.61106701181356,76.38893298818644,12.278791433134316,54.0,50.0,44.0,37.46054766782322,43.16666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,25.29102652394244,74.70897347605757,9.982365021278325,71.5,60.50000000000001,54.0,28.62567613877443,15.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,33.309929844034336,66.69007015596566,15.44064947304359,71.5,54.0,42.0,10.890189850289175,27.916666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,29.174496247422653,70.82550375257735,11.155039598502045,65.0,49.5,45.0,28.538190935608597,13.291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.75,23.220478178262127,76.77952182173787,1.547203514347668,55.00000000000001,40.0,27.0,41.42515400067175,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,22.800139521934213,77.19986047806579,14.163460062034591,66.0,50.0,36.0,46.69946912470763,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.25,21.26796057546578,78.73203942453422,11.05813853837636,72.0,55.00000000000001,40.0,59.65886779215077,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,30.07424391958282,69.92575608041719,8.976902942643427,65.0,48.0,33.0,29.518899197070628,42.58333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,23.527095534990465,76.47290446500953,10.390460441344414,70.0,60.0,50.0,49.66484009705804,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,18.992486778079314,80.0,10.914378994876117,58.5,55.0,49.50000000000001,46.08374441687894,13.583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,14.853208529410312,80.0,7.83937036953387,77.0,66.0,60.0,43.1389763378624,67.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,25.452292464650107,74.5477075353499,7.794100947781765,71.5,54.0,42.0,60.09141281614871,27.916666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,19.75614799111172,80.0,9.91884088417799,50.0,36.0,30.0,28.38095542393105,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.5,24.47828880086414,75.52171119913586,8.639714889776485,77.0,60.0,45.0,56.239297823332,60.66666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,25.91625583032478,74.08374416967521,10.962222908145556,55.0,49.50000000000001,38.5,22.124031047951405,23.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
